dataset,alpha,group,point,lower,upper,true_mean,penalized_mean,covers_true_mean,covers_penalized_mean
4,0.01,1,0.9446001646502433,0.7097397737248674,1.0899361917605674,1.0,0.9846153846153847,true,true
4,0.3,0,0.47428144236218267,0.3286076339980459,0.5943478005912826,0.2,0.4181818181818182,false,true
4,0.3,1,0.7630576376544083,0.5870986399577895,0.8790370393917115,1.0,0.7818181818181817,false,true
5,0.0,0,0.21933750585230283,0.07490603033909647,0.3556825180052691,0.2,0.2,true,true
5,0.0,1,0.9361247038821175,0.7960039782365754,1.088233275253089,1.0,1.0,true,true
5,0.01,0,0.23267664729157422,0.08979070306832808,0.3673646607877424,0.2,0.2153846153846154,true,true
5,0.01,1,0.9218656216539308,0.7845641009266616,1.0692925562392106,1.0,0.9846153846153847,true,true
5,0.3,0,0.4084041644533959,0.2888344749181729,0.5017845211181121,0.2,0.4181818181818182,false,true
5,0.3,1,0.7340189653775008,0.6241409881985883,0.8540702356745553,1.0,0.7818181818181817,false,true
6,0.0,0,0.14665342112975122,-0.008996668603774861,0.3161415914605967,0.2,0.2,true,true
6,0.0,1,0.9622643146927655,0.8249122860759539,1.134429888095993,1.0,1.0,true,true
6,0.01,0,0.16163766477407188,0.00835101054338862,0.32801008631345807,0.2,0.2153846153846154,true,true
6,0.01,1,0.9458130821601896,0.8124490601265042,1.1160486686291313,1.0,0.9846153846153847,true,true
6,0.3,0,0.3589223782824072,0.2369608939233049,0.49449340148147525,0.2,0.4181818181818182,false,true
6,0.3,1,0.7292137813153738,0.6116731833003284,0.864415052256207,1.0,0.7818181818181817,false,true
7,0.0,0,0.3222731678545995,0.14701540693528656,0.46825360437304614,0.2,0.2,true,true
7,0.0,1,1.0686721675362674,0.8593286334450874,1.2504916256647678,1.0,1.0,true,true
7,0.01,0,0.33625378545041595,0.16371350867923312,0.47862507970355267,0.2,0.2153846153846154,true,true
7,0.01,1,1.053925488702324,0.8493454605662829,1.230322578093723,1.0,0.9846153846153847,true,true
7,0.3,0,0.5204722393891786,0.37605093030774356,0.6212732760804454,0.2,0.4181818181818182,false,true
7,0.3,1,0.859612872903903,0.7166060391938588,0.9766903315884933,1.0,0.7818181818181817,false,true
8,0.0,0,0.3455895890389994,0.23428569264957708,0.4944565666892442,0.2,0.2,false,false
8,0.0,1,0.9501648999922103,0.7445403890159361,1.1232283535312146,1.0,1.0,true,true
8,0.01,0,0.35706297927934927,0.2476824630063763,0.5038169082392322,0.2,0.2153846153846154,false,false
8,0.01,1,0.9383814181237429,0.735364896955288,1.1075969361327438,1.0,0.9846153846153847,true,true
8,0.3,0,0.508288456460544,0.4182166587616359,0.6325477311959306,0.2,0.4181818181818182,false,false
8,0.3,1,0.7830687658835971,0.6363002072620365,0.9168493686110375,1.0,0.7818181818181817,false,true
9,0.0,0,0.18100821980059645,0.05491017598045997,0.3281674246533286,0.2,0.2,true,true
9,0.0,1,0.9762893419516846,0.8364605565892623,1.124181900448234,1.0,1.0,true,true
9,0.01,0,0.19610074921738058,0.075134974241404,0.3396852658780163,0.2,0.2153846153846154,true,true
